opportunity_id,snapshot_date,account_id,seller_id,product,segment,channel,created_date,amount,expected_close,stage,category,stage_entered,last_activity,close_date,loss_reason,source_kind,scenario_id
SIM-0199,2026-01-16,A029,S024,GTX Plus Basic,Enterprise,Outbound,2026-01-15,68000,2026-03-11,Prospecting,Pipeline,2026-01-15,2026-01-15,,,synthetic,planning-v2-seed-20260920
SIM-0216,2026-01-16,A046,S006,MG Advanced,Growth,Partner,2025-12-31,95000,2026-04-17,Prospecting,Pipeline,2025-12-31,2025-12-31,,,synthetic,planning-v2-seed-20260920
SIM-0219,2026-01-16,A049,S009,GTX Basic,Growth,Partner,2025-12-29,86000,2026-03-31,Qualification,Pipeline,2026-01-16,2026-01-16,,,synthetic,planning-v2-seed-20260920
SIM-0223,2026-01-16,A053,S013,MG Advanced,Enterprise,Outbound,2026-01-12,73000,2026-02-28,Prospecting,Pipeline,2026-01-12,2026-01-12,,,synthetic,planning-v2-seed-20260920
SIM-0225,2026-01-16,A055,S015,GTK 500,Growth,Partner,2026-01-10,24000,2026-02-25,Prospecting,Pipeline,2026-01-10,2026-01-10,,,synthetic,planning-v2-seed-20260920
SIM-0230,2026-01-16,A060,S020,MG Advanced,Scale,Inbound,2025-12-27,31000,2026-03-04,Qualification,Pipeline,2026-01-09,2026-01-09,,,synthetic,planning-v2-seed-20260920
SIM-0231,2026-01-16,A061,S021,MG Special,Growth,Partner,2026-01-06,19000,2026-02-21,Qualification,Pipeline,2026-01-15,2026-01-15,,,synthetic,planning-v2-seed-20260920
SIM-0235,2026-01-16,A065,S025,GTX Plus Pro,Enterprise,Outbound,2026-01-02,60000,,Discovery,Pipeline,2026-01-14,2026-01-14,,,synthetic,planning-v2-seed-20260920
SIM-0248,2026-01-16,A078,S003,GTX Plus Basic,Scale,Inbound,2025-12-26,13000,2026-03-07,Qualification,Pipeline,2026-01-09,2026-01-09,,,synthetic,planning-v2-seed-20260920
SIM-0250,2026-01-16,A080,S005,GTX Pro,Enterprise,Outbound,2025-12-15,75000,2026-04-06,Qualification,Pipeline,2026-01-06,2026-01-06,,,synthetic,planning-v2-seed-20260920
SIM-0252,2026-01-16,A082,S007,MG Special,Growth,Partner,2025-12-02,13000,2026-03-08,Discovery,Pipeline,2026-01-09,2026-01-09,,,synthetic,planning-v2-seed-20260920
SIM-0254,2026-01-16,A084,S009,GTX Basic,Scale,Inbound,2025-12-30,88000,2026-03-08,Qualification,Pipeline,2026-01-12,2026-01-12,,,synthetic,planning-v2-seed-20260920
SIM-0256,2026-01-16,A001,S011,GTX Plus Pro,Growth,Outbound,2025-12-18,13000,2026-01-15,Negotiation,Best Case,2026-01-09,2026-01-09,,,synthetic,planning-v2-seed-20260920
SIM-0261,2026-01-16,A006,S016,GTX Basic,Scale,Partner,2025-12-16,12000,2026-04-12,Qualification,Pipeline,2026-01-08,2026-01-08,,,synthetic,planning-v2-seed-20260920
SIM-0262,2026-01-16,A007,S017,GTX Plus Basic,Growth,Outbound,2025-12-31,39000,2026-04-19,Prospecting,Pipeline,2025-12-31,2025-12-31,,,synthetic,planning-v2-seed-20260920
SIM-0263,2026-01-16,A008,S018,GTX Plus Pro,Enterprise,Inbound,2026-01-14,13000,2026-03-23,Prospecting,Pipeline,2026-01-14,2026-01-14,,,synthetic,planning-v2-seed-20260920
SIM-0274,2026-01-16,A019,S029,GTK 500,Growth,Outbound,2026-01-08,8000,2026-02-10,Qualification,Pipeline,2026-01-14,2026-01-14,,,synthetic,planning-v2-seed-20260920
SIM-0284,2026-01-16,A029,S004,GTX Plus Pro,Enterprise,Inbound,2026-01-02,84000,2026-02-15,Qualification,Pipeline,2026-01-10,2026-01-10,,,synthetic,planning-v2-seed-20260920
SIM-0294,2026-01-16,A039,S014,MG Special,Scale,Partner,2025-12-06,31000,2026-03-28,Qualification,Pipeline,2025-12-28,2025-12-28,,,synthetic,planning-v2-seed-20260920
SIM-0295,2026-01-16,A040,S015,GTK 500,Growth,Outbound,2025-12-11,39000,2026-03-06,Proposal,Best Case,2026-01-10,2026-01-10,,,synthetic,planning-v2-seed-20260920
SIM-0297,2026-01-16,A042,S017,GTX Plus Basic,Scale,Partner,2026-01-07,81000,2026-02-02,Qualification,Pipeline,2026-01-12,2026-01-12,,,synthetic,planning-v2-seed-20260920
SIM-0298,2026-01-16,A043,S018,GTX Plus Pro,Growth,Outbound,2025-12-03,10000,2026-01-14,Proposal,Best Case,2026-01-14,2026-01-14,,,synthetic,planning-v2-seed-20260920
SIM-0316,2026-01-16,A061,S001,GTK 500,Growth,Outbound,2026-01-05,71000,2026-03-13,Prospecting,Pipeline,2026-01-05,2026-01-05,,,synthetic,planning-v2-seed-20260920
SIM-0318,2026-01-16,A063,S003,GTX Plus Basic,Scale,Partner,2026-01-08,90000,2026-02-09,Qualification,Pipeline,2026-01-14,2026-01-14,,,synthetic,planning-v2-seed-20260920
SIM-0321,2026-01-16,A066,S006,MG Advanced,Scale,Partner,2025-12-27,10000,2026-02-07,Discovery,Pipeline,2026-01-12,2026-01-12,,,synthetic,planning-v2-seed-20260920
SIM-0325,2026-01-16,A070,S010,GTX Plus Basic,Growth,Outbound,2025-12-24,13000,2026-03-20,Qualification,Pipeline,2026-01-10,2026-01-10,,,synthetic,planning-v2-seed-20260920
SIM-0330,2026-01-16,A075,S015,GTK 500,Scale,Partner,2026-01-01,75000,2026-04-17,Prospecting,Pipeline,2026-01-01,2026-01-01,,,synthetic,planning-v2-seed-20260920
SIM-0334,2026-01-16,A079,S019,GTX Pro,Growth,Outbound,2026-01-03,44000,2026-02-17,Qualification,Pipeline,2026-01-12,2026-01-12,,,synthetic,planning-v2-seed-20260920
SIM-0337,2026-01-16,A082,S022,GTK 500,Growth,Outbound,2025-12-22,18000,2026-03-19,Discovery,Pipeline,2026-01-11,2026-01-11,,,synthetic,planning-v2-seed-20260920
SIM-0344,2026-01-16,A004,S029,GTK 500,Growth,Inbound,2025-12-21,8000,2026-04-08,Qualification,Pipeline,2026-01-11,2026-01-11,,,synthetic,planning-v2-seed-20260920
SIM-0351,2026-01-16,A011,S001,GTK 500,Enterprise,Partner,2026-01-08,47000,2026-03-08,Prospecting,Pipeline,2026-01-08,2026-01-08,,,synthetic,planning-v2-seed-20260920
SIM-0355,2026-01-16,A015,S005,GTX Pro,Scale,Outbound,2025-12-06,94000,2026-01-21,Negotiation,Best Case,2026-01-11,2026-01-11,,,synthetic,planning-v2-seed-20260920
SIM-0356,2026-01-16,A016,S006,MG Advanced,Growth,Inbound,2025-12-23,70000,2026-02-23,Discovery,Pipeline,2026-01-16,2026-01-16,,,synthetic,planning-v2-seed-20260920
SIM-0373,2026-01-16,A033,S023,GTX Basic,Scale,Outbound,2026-01-07,96000,2026-03-04,Prospecting,Pipeline,2026-01-07,2026-01-07,,,synthetic,planning-v2-seed-20260920
SIM-0389,2026-01-16,A049,S004,GTX Plus Pro,Growth,Inbound,2025-12-10,85000,2026-01-08,Won,Closed,2026-01-08,2026-01-08,2026-01-08,,synthetic,planning-v2-seed-20260920
SIM-0391,2026-01-16,A051,S006,MG Advanced,Scale,Outbound,2025-12-15,16000,2026-03-16,Qualification,Pipeline,2026-01-02,2026-01-02,,,synthetic,planning-v2-seed-20260920
SIM-0396,2026-01-16,A056,S011,GTX Plus Pro,Enterprise,Partner,2026-01-09,48000,2026-04-19,Prospecting,Pipeline,2026-01-09,2026-01-09,,,synthetic,planning-v2-seed-20260920
SIM-0397,2026-01-16,A057,S012,GTX Pro,Scale,Outbound,2025-12-11,40000,2026-03-23,Qualification,Pipeline,2025-12-31,2025-12-31,,,synthetic,planning-v2-seed-20260920
SIM-0403,2026-01-16,A063,S018,GTX Plus Pro,Scale,Outbound,2025-12-24,92000,2026-03-16,Qualification,Pipeline,2026-01-09,2026-01-09,,,synthetic,planning-v2-seed-20260920
SIM-0409,2026-01-16,A069,S024,GTX Plus Basic,Scale,Outbound,2025-12-26,96000,2026-03-03,Qualification,Pipeline,2026-01-08,2026-01-08,,,synthetic,planning-v2-seed-20260920
SIM-0411,2026-01-16,A071,S026,GTX Pro,Enterprise,Partner,2025-12-01,60000,2026-03-08,Discovery,Pipeline,2026-01-08,2026-01-08,,,synthetic,planning-v2-seed-20260920
SIM-0428,2026-01-16,A003,S008,GTK 500,Scale,Inbound,2026-01-01,46000,2026-04-23,Prospecting,Pipeline,2026-01-01,2026-01-01,,,synthetic,planning-v2-seed-20260920
SIM-0437,2026-01-16,A012,S017,GTX Plus Basic,Scale,Inbound,2025-12-13,10000,2026-02-08,Proposal,Best Case,2026-01-16,2026-01-16,,,synthetic,planning-v2-seed-20260920
SIM-0438,2026-01-16,A013,S018,GTX Plus Pro,Growth,Partner,2025-12-08,40000,2026-01-02,Won,Closed,2026-01-02,2026-01-02,2026-01-02,,synthetic,planning-v2-seed-20260920
SIM-0445,2026-01-16,A020,S025,GTX Plus Pro,Enterprise,Outbound,2025-12-01,63000,2026-03-18,Discovery,Pipeline,2026-01-12,2026-01-12,,,synthetic,planning-v2-seed-20260920
SIM-0471,2026-01-16,A046,S016,GTX Basic,Growth,Partner,2025-12-07,77000,2026-02-25,Discovery,Pipeline,2026-01-08,2026-01-08,,,synthetic,planning-v2-seed-20260920
SIM-0013,2026-01-23,A013,S013,MG Advanced,Growth,Outbound,2026-01-07,9000,2026-04-05,Prospecting,Pipeline,2026-01-07,2026-01-07,,,synthetic,planning-v2-seed-20260920
SIM-0017,2026-01-23,A017,S017,GTX Plus Basic,Enterprise,Inbound,2025-12-13,72000,2026-01-28,Negotiation,Commit,2026-01-18,2026-01-18,,,synthetic,planning-v2-seed-20260920
SIM-0020,2026-01-23,A020,S020,MG Advanced,Enterprise,Inbound,2026-01-13,63000,2026-02-20,Qualification,Pipeline,2026-01-20,2026-01-20,,,synthetic,planning-v2-seed-20260920
SIM-0021,2026-01-23,A021,S021,MG Special,Scale,Partner,2026-01-12,18000,2026-04-13,Prospecting,Pipeline,2026-01-12,2026-01-12,,,synthetic,planning-v2-seed-20260920
SIM-0026,2026-01-23,A026,S026,GTX Pro,Enterprise,Inbound,2025-12-30,17000,2026-04-19,Qualification,Pipeline,2026-01-21,2026-01-21,,,synthetic,planning-v2-seed-20260920
SIM-0027,2026-01-23,A027,S027,MG Advanced,Scale,Partner,2026-01-10,10000,2026-02-14,Qualification,Pipeline,2026-01-17,2026-01-17,,,synthetic,planning-v2-seed-20260920
SIM-0029,2026-01-23,A029,S029,GTK 500,Enterprise,Inbound,2026-01-12,40000,2026-03-05,Qualification,Pipeline,2026-01-22,2026-01-22,,,synthetic,planning-v2-seed-20260920
SIM-0054,2026-01-23,,S019,GTX Pro,Scale,Partner,2026-01-05,79000,2026-02-06,Discovery,Pipeline,2026-01-17,2026-01-17,,,synthetic,planning-v2-seed-20260920
SIM-0072,2026-01-23,A072,S002,GTX Basic,Scale,Partner,2025-12-11,89000,2026-01-16,Negotiation,Commit,2026-01-08,2026-01-08,,,synthetic,planning-v2-seed-20260920
SIM-0078,2026-01-23,A078,S008,GTK 500,Scale,Partner,2025-12-23,50000,2026-03-27,Discovery,Pipeline,2026-01-15,2026-01-15,,,synthetic,planning-v2-seed-20260920
SIM-0082,2026-01-23,A082,S012,GTX Pro,Growth,Outbound,2026-01-01,13000,2026-04-18,Qualification,Pipeline,2026-01-22,2026-01-22,,,synthetic,planning-v2-seed-20260920
SIM-0085,2026-01-23,A085,S015,GTK 500,Growth,Outbound,2026-01-12,89000,2026-03-22,Prospecting,Pipeline,2026-01-12,2026-01-12,,,synthetic,planning-v2-seed-20260920
SIM-0086,2026-01-23,A001,S016,GTX Basic,Growth,Inbound,2025-12-23,22000,2026-01-30,Negotiation,Commit,2026-01-22,2026-01-22,,,synthetic,planning-v2-seed-20260920
SIM-0089,2026-01-23,A004,S019,GTX Pro,Growth,Inbound,2025-12-23,30000,2026-03-15,Qualification,Pipeline,2026-01-08,2026-01-08,,,synthetic,planning-v2-seed-20260920
SIM-0098,2026-01-23,A013,S028,MG Special,Growth,Inbound,2025-12-03,38000,2026-03-09,Discovery,Pipeline,2026-01-10,2026-01-10,,,synthetic,planning-v2-seed-20260920
SIM-0110,2026-01-23,A025,S005,GTX Pro,Growth,Inbound,2026-01-12,27000,2026-03-12,Qualification,Pipeline,2026-01-23,2026-01-23,,,synthetic,planning-v2-seed-20260920
SIM-0116,2026-01-23,A031,S011,GTX Plus Pro,Growth,Inbound,2025-12-23,43000,2026-02-17,Discovery,Pipeline,2026-01-14,2026-01-14,,,synthetic,planning-v2-seed-20260920
SIM-0127,2026-01-23,A042,S022,GTK 500,Scale,Outbound,2025-12-05,59000,2026-02-11,Negotiation,Best Case,2026-01-22,2026-01-22,,,synthetic,planning-v2-seed-20260920
SIM-0130,2026-01-23,A045,S025,GTX Plus Pro,Scale,Outbound,2026-01-07,30000,2026-02-15,Discovery,Pipeline,2026-01-22,2026-01-22,,,synthetic,planning-v2-seed-20260920
SIM-0133,2026-01-23,A048,S028,MG Special,Scale,Outbound,2025-12-23,23000,2026-02-19,Discovery,Pipeline,2026-01-15,2026-01-15,,,synthetic,planning-v2-seed-20260920
SIM-0155,2026-01-23,A070,S015,GTK 500,Growth,Inbound,2025-12-28,20000,2026-03-18,Qualification,Pipeline,2026-01-13,2026-01-13,,,synthetic,planning-v2-seed-20260920
SIM-0157,2026-01-23,A072,S017,GTX Plus Basic,Scale,Outbound,2025-12-04,11000,2026-03-04,Discovery,Pipeline,2026-01-09,2026-01-09,,,synthetic,planning-v2-seed-20260920
SIM-0159,2026-01-23,A074,S019,GTX Pro,Enterprise,Partner,2025-12-05,64000,2026-01-26,Negotiation,Commit,2026-01-15,2026-01-15,,,synthetic,planning-v2-seed-20260920
SIM-0168,2026-01-23,A083,S028,MG Special,Enterprise,Partner,2026-01-05,25000,2026-03-12,Qualification,Pipeline,2026-01-18,2026-01-18,,,synthetic,planning-v2-seed-20260920
SIM-0180,2026-01-23,A010,S005,GTX Pro,Growth,Partner,2025-12-23,56000,2026-02-15,Discovery,Pipeline,2026-01-13,2026-01-13,,,synthetic,planning-v2-seed-20260920
SIM-0182,2026-01-23,A012,S007,MG Special,Scale,Inbound,2025-12-29,34000,2026-02-10,Proposal,Best Case,2026-01-23,2026-01-23,,,synthetic,planning-v2-seed-20260920
SIM-0192,2026-01-23,A022,S017,GTX Plus Basic,Growth,Partner,2025-12-21,62000,2026-02-01,Negotiation,Commit,2026-01-23,2026-01-23,,,synthetic,planning-v2-seed-20260920
SIM-0199,2026-01-23,A029,S024,GTX Plus Basic,Enterprise,Outbound,2026-01-15,68000,2026-03-11,Prospecting,Pipeline,2026-01-15,2026-01-15,,,synthetic,planning-v2-seed-20260920
SIM-0216,2026-01-23,A046,S006,MG Advanced,Growth,Partner,2025-12-31,95000,2026-04-17,Qualification,Pipeline,2026-01-21,2026-01-21,,,synthetic,planning-v2-seed-20260920
SIM-0219,2026-01-23,A049,S009,GTX Basic,Growth,Partner,2025-12-29,86000,2026-03-31,Qualification,Pipeline,2026-01-16,2026-01-16,,,synthetic,planning-v2-seed-20260920
SIM-0223,2026-01-23,A053,S013,MG Advanced,Enterprise,Outbound,2026-01-12,73000,2026-02-28,Qualification,Pipeline,2026-01-21,2026-01-21,,,synthetic,planning-v2-seed-20260920
SIM-0225,2026-01-23,A055,S015,GTK 500,Growth,Partner,2026-01-10,24000,2026-02-25,Qualification,Pipeline,2026-01-19,2026-01-19,,,synthetic,planning-v2-seed-20260920
SIM-0230,2026-01-23,A060,S020,MG Advanced,Scale,Inbound,2025-12-27,31000,2026-03-04,Discovery,Pipeline,2026-01-22,2026-01-22,,,synthetic,planning-v2-seed-20260920
SIM-0231,2026-01-23,A061,S021,MG Special,Growth,Partner,2026-01-06,19000,2026-02-21,Qualification,Pipeline,2026-01-15,2026-01-15,,,synthetic,planning-v2-seed-20260920
SIM-0235,2026-01-23,A065,S025,GTX Plus Pro,Enterprise,Outbound,2026-01-02,60000,,Proposal,Best Case,2026-01-20,2026-01-20,,,synthetic,planning-v2-seed-20260920
SIM-0248,2026-01-23,A078,S003,GTX Plus Basic,Scale,Inbound,2025-12-26,13000,2026-03-07,Discovery,Pipeline,2026-01-23,2026-01-23,,,synthetic,planning-v2-seed-20260920
SIM-0250,2026-01-23,A080,S005,GTX Pro,Enterprise,Outbound,2025-12-15,75000,2026-04-06,Qualification,Pipeline,2026-01-06,2026-01-06,,,synthetic,planning-v2-seed-20260920
SIM-0252,2026-01-23,A082,S007,MG Special,Growth,Partner,2025-12-02,13000,2026-03-08,Discovery,Pipeline,2026-01-09,2026-01-09,,,synthetic,planning-v2-seed-20260920
SIM-0254,2026-01-23,A084,S009,GTX Basic,Scale,Inbound,2025-12-30,88000,2026-03-08,Qualification,Pipeline,2026-01-12,2026-01-12,,,synthetic,planning-v2-seed-20260920
SIM-0256,2026-01-23,A001,S011,GTX Plus Pro,Growth,Outbound,2025-12-18,13000,2026-01-15,Negotiation,Best Case,2026-01-09,2026-01-09,,,synthetic,planning-v2-seed-20260920
SIM-0261,2026-01-23,A006,S016,GTX Basic,Scale,Partner,2025-12-16,12000,2026-04-12,Qualification,Pipeline,2026-01-08,2026-01-08,,,synthetic,planning-v2-seed-20260920
SIM-0262,2026-01-23,A007,S017,GTX Plus Basic,Growth,Outbound,2025-12-31,39000,2026-04-19,Qualification,Pipeline,2026-01-21,2026-01-21,,,synthetic,planning-v2-seed-20260920
SIM-0263,2026-01-23,A008,S018,GTX Plus Pro,Enterprise,Inbound,2026-01-14,13000,2026-03-23,Prospecting,Pipeline,2026-01-14,2026-01-14,,,synthetic,planning-v2-seed-20260920
SIM-0274,2026-01-23,A019,S029,GTK 500,Growth,Outbound,2026-01-08,8000,2026-03-17,Discovery,Pipeline,2026-01-21,2026-01-21,,,synthetic,planning-v2-seed-20260920
SIM-0284,2026-01-23,A029,S004,GTX Plus Pro,Enterprise,Inbound,2026-01-02,84000,2026-02-15,Discovery,Pipeline,2026-01-19,2026-01-19,,,synthetic,planning-v2-seed-20260920
SIM-0292,2026-01-23,A037,S012,GTX Pro,Growth,Outbound,2026-01-23,98000,2026-05-21,Prospecting,Pipeline,2026-01-23,2026-01-23,,,synthetic,planning-v2-seed-20260920
SIM-0294,2026-01-23,A039,S014,MG Special,Scale,Partner,2025-12-06,31000,2026-03-28,Discovery,Pipeline,2026-01-19,2026-01-19,,,synthetic,planning-v2-seed-20260920
SIM-0295,2026-01-23,A040,S015,GTK 500,Growth,Outbound,2025-12-11,39000,2026-03-06,Negotiation,Best Case,2026-01-20,2026-01-20,,,synthetic,planning-v2-seed-20260920
SIM-0297,2026-01-23,A042,S017,GTX Plus Basic,Scale,Partner,2026-01-07,84000,2026-02-02,Proposal,Best Case,2026-01-22,2026-01-22,,,synthetic,planning-v2-seed-20260920
SIM-0298,2026-01-23,A043,S018,GTX Plus Pro,Growth,Outbound,2025-12-03,10000,2026-01-14,Proposal,Best Case,2026-01-14,2026-01-14,,,synthetic,planning-v2-seed-20260920
SIM-0310,2026-01-23,A055,S030,GTX Basic,Growth,Outbound,2026-01-19,33000,2026-02-27,Prospecting,Pipeline,2026-01-19,2026-01-19,,,synthetic,planning-v2-seed-20260920
SIM-0316,2026-01-23,A061,S001,GTK 500,Growth,Outbound,2026-01-05,71000,2026-03-13,Qualification,Pipeline,2026-01-18,2026-01-18,,,synthetic,planning-v2-seed-20260920
SIM-0318,2026-01-23,A063,S003,GTX Plus Basic,Scale,Partner,2026-01-08,90000,2026-02-09,Discovery,Pipeline,2026-01-20,2026-01-20,,,synthetic,planning-v2-seed-20260920
SIM-0321,2026-01-23,A066,S006,MG Advanced,Scale,Partner,2025-12-27,13000,2026-02-07,Proposal,Best Case,2026-01-21,2026-01-21,,,synthetic,planning-v2-seed-20260920
SIM-0325,2026-01-23,A070,S010,GTX Plus Basic,Growth,Outbound,2025-12-24,13000,2026-03-20,Qualification,Pipeline,2026-01-10,2026-01-10,,,synthetic,planning-v2-seed-20260920
SIM-0330,2026-01-23,A075,S015,GTK 500,Scale,Partner,2026-01-01,75000,2026-04-17,Qualification,Pipeline,2026-01-22,2026-01-22,,,synthetic,planning-v2-seed-20260920
SIM-0334,2026-01-23,A079,S019,GTX Pro,Growth,Outbound,2026-01-03,44000,2026-02-17,Discovery,Pipeline,2026-01-21,2026-01-21,,,synthetic,planning-v2-seed-20260920
SIM-0337,2026-01-23,A082,S022,GTK 500,Growth,Outbound,2025-12-22,21000,2026-03-19,Proposal,Best Case,2026-01-22,2026-01-22,,,synthetic,planning-v2-seed-20260920
SIM-0344,2026-01-23,A004,S029,GTK 500,Growth,Inbound,2025-12-21,8000,2026-04-08,Qualification,Pipeline,2026-01-11,2026-01-11,,,synthetic,planning-v2-seed-20260920
SIM-0351,2026-01-23,A011,S001,GTK 500,Enterprise,Partner,2026-01-08,47000,2026-03-08,Qualification,Pipeline,2026-01-19,2026-01-19,,,synthetic,planning-v2-seed-20260920
SIM-0355,2026-01-23,A015,S005,GTX Pro,Scale,Outbound,2025-12-06,94000,2026-01-21,Negotiation,Best Case,2026-01-11,2026-01-11,,,synthetic,planning-v2-seed-20260920
SIM-0356,2026-01-23,A016,S006,MG Advanced,Growth,Inbound,2025-12-23,70000,2026-02-23,Discovery,Pipeline,2026-01-16,2026-01-16,,,synthetic,planning-v2-seed-20260920
SIM-0361,2026-01-23,A021,S011,GTX Plus Pro,Scale,Outbound,2026-01-22,34000,2026-04-09,Prospecting,Pipeline,2026-01-22,2026-01-22,,,synthetic,planning-v2-seed-20260920
SIM-0373,2026-01-23,A033,S023,GTX Basic,Scale,Outbound,2026-01-07,96000,2026-03-04,Qualification,Pipeline,2026-01-18,2026-01-18,,,synthetic,planning-v2-seed-20260920
SIM-0389,2026-01-23,A049,S004,GTX Plus Pro,Growth,Inbound,2025-12-10,85000,2026-01-08,Won,Closed,2026-01-08,2026-01-08,2026-01-08,,synthetic,planning-v2-seed-20260920
SIM-0391,2026-01-23,A051,S006,MG Advanced,Scale,Outbound,2025-12-15,16000,2026-03-16,Discovery,Pipeline,2026-01-20,2026-01-20,,,synthetic,planning-v2-seed-20260920
SIM-0396,2026-01-23,A056,S011,GTX Plus Pro,Enterprise,Partner,2026-01-09,48000,2026-04-19,Prospecting,Pipeline,2026-01-09,2026-01-09,,,synthetic,planning-v2-seed-20260920
SIM-0397,2026-01-23,A057,S012,GTX Pro,Scale,Outbound,2025-12-11,40000,2026-03-23,Discovery,Pipeline,2026-01-20,2026-01-20,,,synthetic,planning-v2-seed-20260920
SIM-0403,2026-01-23,A063,S018,GTX Plus Pro,Scale,Outbound,2025-12-24,92000,2026-03-16,Qualification,Pipeline,2026-01-09,2026-01-09,,,synthetic,planning-v2-seed-20260920
SIM-0409,2026-01-23,A069,S024,GTX Plus Basic,Scale,Outbound,2025-12-26,96000,2026-03-03,Discovery,Pipeline,2026-01-21,2026-01-21,,,synthetic,planning-v2-seed-20260920
SIM-0411,2026-01-23,A071,S026,GTX Pro,Enterprise,Partner,2025-12-01,60000,2026-03-08,Discovery,Pipeline,2026-01-08,2026-01-08,,,synthetic,planning-v2-seed-20260920
SIM-0412,2026-01-23,A072,S027,MG Advanced,Scale,Outbound,2026-01-18,23000,2026-05-05,Prospecting,Pipeline,2026-01-18,2026-01-18,,,synthetic,planning-v2-seed-20260920
SIM-0414,2026-01-23,A074,S029,GTK 500,Enterprise,Partner,2026-01-19,66000,2026-02-27,Prospecting,Pipeline,2026-01-19,2026-01-19,,,synthetic,planning-v2-seed-20260920
SIM-0428,2026-01-23,A003,S008,GTK 500,Scale,Inbound,2026-01-01,46000,2026-04-23,Qualification,Pipeline,2026-01-23,2026-01-23,,,synthetic,planning-v2-seed-20260920
SIM-0436,2026-01-23,A011,S016,GTX Basic,Enterprise,Outbound,2026-01-18,79000,2026-04-27,Prospecting,Pipeline,2026-01-18,2026-01-18,,,synthetic,planning-v2-seed-20260920
SIM-0437,2026-01-23,A012,S017,GTX Plus Basic,Scale,Inbound,2025-12-13,10000,2026-02-08,Proposal,Best Case,2026-01-16,2026-01-16,,,synthetic,planning-v2-seed-20260920
SIM-0438,2026-01-23,A013,S018,GTX Plus Pro,Growth,Partner,2025-12-08,40000,2026-01-02,Won,Closed,2026-01-02,2026-01-02,2026-01-02,,synthetic,planning-v2-seed-20260920
SIM-0445,2026-01-23,A020,S025,GTX Plus Pro,Enterprise,Outbound,2025-12-01,63000,2026-03-18,Discovery,Pipeline,2026-01-12,2026-01-12,,,synthetic,planning-v2-seed-20260920
SIM-0459,2026-01-23,A034,S004,GTX Plus Pro,Growth,Partner,2026-01-21,35000,,Prospecting,Pipeline,2026-01-21,2026-01-21,,,synthetic,planning-v2-seed-20260920
SIM-0460,2026-01-23,A035,S005,GTX Pro,Enterprise,Outbound,2026-01-19,95000,2026-03-14,Prospecting,Pipeline,2026-01-19,2026-01-19,,,synthetic,planning-v2-seed-20260920
SIM-0471,2026-01-23,A046,S016,GTX Basic,Growth,Partner,2025-12-07,77000,2026-02-25,Discovery,Pipeline,2026-01-08,2026-01-08,,,synthetic,planning-v2-seed-20260920
SIM-0480,2026-01-23,A055,S025,GTX Plus Pro,Growth,Partner,2026-01-17,74000,2026-05-01,Prospecting,Pipeline,2026-01-17,2026-01-17,,,synthetic,planning-v2-seed-20260920
SIM-0013,2026-01-30,A013,S013,MG Advanced,Growth,Outbound,2026-01-07,9000,2026-04-05,Qualification,Pipeline,2026-01-24,2026-01-24,,,synthetic,planning-v2-seed-20260920
SIM-0017,2026-01-30,A017,S017,GTX Plus Basic,Enterprise,Inbound,2025-12-13,72000,2026-01-28,Negotiation,Commit,2026-01-18,2026-01-18,,,synthetic,planning-v2-seed-20260920
SIM-0020,2026-01-30,A020,S020,MG Advanced,Enterprise,Inbound,2026-01-13,63000,2026-02-20,Discovery,Pipeline,2026-01-28,2026-01-28,,,synthetic,planning-v2-seed-20260920
