id,opportunity_id,seller_id,date,type,minutes,qualified_next_step,segment,source_kind,scenario_id
ACT-0053-2,SIM-0053,S018,2026-03-09,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0053-3,SIM-0053,S018,2026-03-26,Discovery,45,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0053-4,SIM-0053,S018,2026-04-12,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0053-5,SIM-0053,S018,2026-04-30,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0054-0,SIM-0054,S019,2026-01-05,Admin,35,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0054-1,SIM-0054,S019,2026-01-11,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0054-2,SIM-0054,S019,2026-01-17,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0054-3,SIM-0054,S019,2026-01-24,Discovery,45,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0054-4,SIM-0054,S019,2026-01-30,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0054-5,SIM-0054,S019,2026-02-24,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0055-0,SIM-0055,S020,2026-06-04,Admin,35,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0055-1,SIM-0055,S020,2026-06-27,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0055-2,SIM-0055,S020,2026-07-20,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0055-3,SIM-0055,S020,2026-08-12,Discovery,45,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0055-4,SIM-0055,S020,2026-09-04,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0056-0,SIM-0056,S021,2026-07-14,Admin,35,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0056-1,SIM-0056,S021,2026-07-20,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0056-2,SIM-0056,S021,2026-07-27,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0056-3,SIM-0056,S021,2026-08-03,Discovery,45,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0056-4,SIM-0056,S021,2026-08-10,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0056-5,SIM-0056,S021,2026-08-15,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0057-0,SIM-0057,S022,2026-01-29,Admin,35,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0057-1,SIM-0057,S022,2026-02-06,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0057-2,SIM-0057,S022,2026-02-14,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0057-3,SIM-0057,S022,2026-02-22,Discovery,45,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0057-4,SIM-0057,S022,2026-03-02,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0057-5,SIM-0057,S022,2026-04-04,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0058-0,SIM-0058,S023,2026-03-24,Admin,35,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0058-1,SIM-0058,S023,2026-03-30,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0058-2,SIM-0058,S023,2026-04-06,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0058-3,SIM-0058,S023,2026-04-12,Discovery,45,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0058-4,SIM-0058,S023,2026-04-19,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0058-5,SIM-0058,S023,2026-05-20,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0059-0,SIM-0059,S024,2026-05-09,Admin,35,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0059-1,SIM-0059,S024,2026-05-17,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0059-2,SIM-0059,S024,2026-05-25,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0059-3,SIM-0059,S024,2026-06-03,Discovery,45,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0059-4,SIM-0059,S024,2026-06-11,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0059-5,SIM-0059,S024,2026-06-25,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0060-0,SIM-0060,S025,2026-03-12,Admin,35,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0060-1,SIM-0060,S025,2026-03-20,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0060-2,SIM-0060,S025,2026-03-28,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0060-3,SIM-0060,S025,2026-04-05,Discovery,45,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0060-4,SIM-0060,S025,2026-04-13,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0060-5,SIM-0060,S025,2026-04-22,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0061-0,SIM-0061,S026,2026-07-27,Admin,35,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0061-1,SIM-0061,S026,2026-08-03,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0061-2,SIM-0061,S026,2026-08-10,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0061-3,SIM-0061,S026,2026-08-17,Discovery,45,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0061-4,SIM-0061,S026,2026-08-24,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0062-0,SIM-0062,S027,2026-05-01,Admin,35,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0062-1,SIM-0062,S027,2026-05-18,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0062-2,SIM-0062,S027,2026-06-05,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0062-3,SIM-0062,S027,2026-06-23,Discovery,45,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0062-4,SIM-0062,S027,2026-07-11,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0062-5,SIM-0062,S027,2026-08-17,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0063-0,SIM-0063,S028,2026-04-15,Admin,35,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0063-1,SIM-0063,S028,2026-04-22,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0063-2,SIM-0063,S028,2026-04-29,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0063-3,SIM-0063,S028,2026-05-06,Discovery,45,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0063-4,SIM-0063,S028,2026-05-13,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0063-5,SIM-0063,S028,2026-05-21,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0064-0,SIM-0064,S029,2026-09-12,Admin,35,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0064-1,SIM-0064,S029,2026-09-17,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0065-0,SIM-0065,S030,2026-07-31,Admin,35,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0065-1,SIM-0065,S030,2026-08-22,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0065-2,SIM-0065,S030,2026-09-14,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0066-0,SIM-0066,S031,2026-08-30,Admin,35,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0066-1,SIM-0066,S031,2026-09-17,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0067-0,SIM-0067,S032,2026-07-26,Admin,35,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0067-1,SIM-0067,S032,2026-08-13,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0067-2,SIM-0067,S032,2026-08-31,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0068-0,SIM-0068,S033,2026-07-17,Admin,35,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0068-1,SIM-0068,S033,2026-07-28,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0068-2,SIM-0068,S033,2026-08-08,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0068-3,SIM-0068,S033,2026-08-19,Discovery,45,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0068-4,SIM-0068,S033,2026-08-30,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0069-0,SIM-0069,S034,2026-08-02,Admin,35,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0069-1,SIM-0069,S034,2026-08-21,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0069-2,SIM-0069,S034,2026-09-09,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0070-0,SIM-0070,S035,2026-07-24,Admin,35,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0070-1,SIM-0070,S035,2026-08-10,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0070-2,SIM-0070,S035,2026-08-27,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0070-3,SIM-0070,S035,2026-09-13,Discovery,45,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0071-0,SIM-0071,S001,2026-07-22,Admin,35,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0071-1,SIM-0071,S001,2026-08-05,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0071-2,SIM-0071,S001,2026-08-19,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0071-3,SIM-0071,S001,2026-09-02,Discovery,45,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0071-4,SIM-0071,S001,2026-09-16,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0072-0,SIM-0072,S002,2025-12-11,Admin,35,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0072-1,SIM-0072,S002,2025-12-18,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0072-2,SIM-0072,S002,2025-12-25,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0072-3,SIM-0072,S002,2026-01-01,Discovery,45,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0072-4,SIM-0072,S002,2026-01-08,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0072-5,SIM-0072,S002,2026-01-29,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0073-0,SIM-0073,S003,2026-07-21,Admin,35,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0073-1,SIM-0073,S003,2026-07-27,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0073-2,SIM-0073,S003,2026-08-02,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0073-3,SIM-0073,S003,2026-08-08,Discovery,45,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0073-4,SIM-0073,S003,2026-08-14,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0073-5,SIM-0073,S003,2026-08-23,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0074-0,SIM-0074,S004,2026-07-15,Admin,35,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0074-1,SIM-0074,S004,2026-08-02,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0074-2,SIM-0074,S004,2026-08-20,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0074-3,SIM-0074,S004,2026-09-07,Discovery,45,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0075-0,SIM-0075,S005,2026-03-04,Admin,35,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0075-1,SIM-0075,S005,2026-03-12,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0075-2,SIM-0075,S005,2026-03-20,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0075-3,SIM-0075,S005,2026-03-29,Discovery,45,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0075-4,SIM-0075,S005,2026-04-06,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0075-5,SIM-0075,S005,2026-05-06,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0076-0,SIM-0076,S006,2026-05-10,Admin,35,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0076-1,SIM-0076,S006,2026-05-17,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0076-2,SIM-0076,S006,2026-05-25,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0076-3,SIM-0076,S006,2026-06-01,Discovery,45,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0076-4,SIM-0076,S006,2026-06-09,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0076-5,SIM-0076,S006,2026-07-01,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0077-0,SIM-0077,S007,2026-04-01,Admin,35,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0077-1,SIM-0077,S007,2026-04-08,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0077-2,SIM-0077,S007,2026-04-16,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0077-3,SIM-0077,S007,2026-04-24,Discovery,45,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0077-4,SIM-0077,S007,2026-05-02,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0077-5,SIM-0077,S007,2026-06-02,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0078-0,SIM-0078,S008,2025-12-23,Admin,35,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0078-1,SIM-0078,S008,2026-01-03,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0078-2,SIM-0078,S008,2026-01-15,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0078-3,SIM-0078,S008,2026-01-27,Discovery,45,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0078-4,SIM-0078,S008,2026-02-08,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0078-5,SIM-0078,S008,2026-03-16,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0079-0,SIM-0079,S009,2026-02-11,Admin,35,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0079-1,SIM-0079,S009,2026-02-22,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0079-2,SIM-0079,S009,2026-03-05,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0079-3,SIM-0079,S009,2026-03-16,Discovery,45,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0079-4,SIM-0079,S009,2026-03-27,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0079-5,SIM-0079,S009,2026-04-08,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0080-0,SIM-0080,S010,2026-01-29,Admin,35,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0080-1,SIM-0080,S010,2026-02-12,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0080-2,SIM-0080,S010,2026-02-26,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0080-3,SIM-0080,S010,2026-03-12,Discovery,45,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0080-4,SIM-0080,S010,2026-03-26,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0080-5,SIM-0080,S010,2026-04-04,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0081-0,SIM-0081,S011,2026-07-19,Admin,35,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0081-1,SIM-0081,S011,2026-07-31,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0081-2,SIM-0081,S011,2026-08-12,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0081-3,SIM-0081,S011,2026-08-24,Discovery,45,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0081-4,SIM-0081,S011,2026-09-05,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0082-0,SIM-0082,S012,2026-01-01,Admin,35,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0082-1,SIM-0082,S012,2026-01-22,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0082-2,SIM-0082,S012,2026-02-12,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0082-3,SIM-0082,S012,2026-03-06,Discovery,45,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0082-4,SIM-0082,S012,2026-03-27,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0082-5,SIM-0082,S012,2026-05-01,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0083-0,SIM-0083,S013,2026-07-18,Admin,35,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0083-1,SIM-0083,S013,2026-07-27,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0083-2,SIM-0083,S013,2026-08-05,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0083-3,SIM-0083,S013,2026-08-15,Discovery,45,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0083-4,SIM-0083,S013,2026-08-24,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0083-5,SIM-0083,S013,2026-09-04,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0084-0,SIM-0084,S014,2026-08-02,Admin,35,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0084-1,SIM-0084,S014,2026-08-14,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0084-2,SIM-0084,S014,2026-08-26,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0084-3,SIM-0084,S014,2026-09-07,Discovery,45,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0085-0,SIM-0085,S015,2026-01-12,Admin,35,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0085-1,SIM-0085,S015,2026-01-25,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0085-2,SIM-0085,S015,2026-02-08,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0085-3,SIM-0085,S015,2026-02-22,Discovery,45,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0085-4,SIM-0085,S015,2026-03-08,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0085-5,SIM-0085,S015,2026-03-26,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0086-0,SIM-0086,S016,2025-12-23,Admin,35,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0086-1,SIM-0086,S016,2025-12-30,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0086-2,SIM-0086,S016,2026-01-07,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0086-3,SIM-0086,S016,2026-01-14,Discovery,45,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0086-4,SIM-0086,S016,2026-01-22,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0086-5,SIM-0086,S016,2026-02-05,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0087-0,SIM-0087,S017,2026-07-28,Admin,35,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0087-1,SIM-0087,S017,2026-08-09,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0087-2,SIM-0087,S017,2026-08-22,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0087-3,SIM-0087,S017,2026-09-04,Discovery,45,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0087-4,SIM-0087,S017,2026-09-17,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0088-0,SIM-0088,S018,2026-03-27,Admin,35,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0088-1,SIM-0088,S018,2026-04-12,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0088-2,SIM-0088,S018,2026-04-28,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0088-3,SIM-0088,S018,2026-05-14,Discovery,45,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0088-4,SIM-0088,S018,2026-05-30,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0088-5,SIM-0088,S018,2026-06-15,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0089-0,SIM-0089,S019,2025-12-23,Admin,35,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0089-1,SIM-0089,S019,2026-01-08,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0089-2,SIM-0089,S019,2026-01-24,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0089-3,SIM-0089,S019,2026-02-10,Discovery,45,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0089-4,SIM-0089,S019,2026-02-26,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0089-5,SIM-0089,S019,2026-03-17,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0090-0,SIM-0090,S020,2026-05-11,Admin,35,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0090-1,SIM-0090,S020,2026-05-22,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0090-2,SIM-0090,S020,2026-06-02,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0090-3,SIM-0090,S020,2026-06-13,Discovery,45,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0090-4,SIM-0090,S020,2026-06-24,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0090-5,SIM-0090,S020,2026-07-02,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0091-0,SIM-0091,S021,2026-04-23,Admin,35,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0091-1,SIM-0091,S021,2026-04-29,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0091-2,SIM-0091,S021,2026-05-06,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0091-3,SIM-0091,S021,2026-05-13,Discovery,45,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0091-4,SIM-0091,S021,2026-05-20,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0091-5,SIM-0091,S021,2026-06-02,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0092-0,SIM-0092,S022,2026-02-04,Admin,35,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0092-1,SIM-0092,S022,2026-02-20,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0092-2,SIM-0092,S022,2026-03-08,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0092-3,SIM-0092,S022,2026-03-24,Discovery,45,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0092-4,SIM-0092,S022,2026-04-09,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0092-5,SIM-0092,S022,2026-05-07,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0093-0,SIM-0093,S023,2026-07-17,Admin,35,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0093-1,SIM-0093,S023,2026-08-08,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0093-2,SIM-0093,S023,2026-08-30,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0094-0,SIM-0094,S024,2026-05-11,Admin,35,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0094-1,SIM-0094,S024,2026-05-31,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0094-2,SIM-0094,S024,2026-06-21,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0094-3,SIM-0094,S024,2026-07-12,Discovery,45,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0094-4,SIM-0094,S024,2026-08-02,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0094-5,SIM-0094,S024,2026-09-02,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0095-0,SIM-0095,S025,2026-04-14,Admin,35,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0095-1,SIM-0095,S025,2026-04-24,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0095-2,SIM-0095,S025,2026-05-04,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0095-3,SIM-0095,S025,2026-05-14,Discovery,45,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0095-4,SIM-0095,S025,2026-05-24,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0095-5,SIM-0095,S025,2026-06-17,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
